8504,2011/12/26,1,0,12,0,1,1,0,1,0.22,0.2273,0.75,0.1642,11
8505,2011/12/26,1,0,12,1,1,1,0,1,0.28,0.2727,0.56,0.194,10
8506,2011/12/26,1,0,12,2,1,1,0,1,0.34,0.3182,0.46,0.2239,7
8507,2011/12/26,1,0,12,4,1,1,0,1,0.34,0.303,0.46,0.2985,2
8508,2011/12/26,1,0,12,5,1,1,0,1,0.34,0.303,0.42,0.3881,4
8509,2011/12/26,1,0,12,6,1,1,0,1,0.32,0.303,0.45,0.2836,4
8510,2011/12/26,1,0,12,7,1,1,0,1,0.32,0.3182,0.45,0.194,19
8511,2011/12/26,1,0,12,8,1,1,0,1,0.32,0.3333,0.45,0.1343,18
8512,2011/12/26,1,0,12,9,1,1,0,1,0.34,0.303,0.46,0.2985,62
8513,2011/12/26,1,0,12,10,1,1,0,1,0.34,0.2879,0.42,0.5224,70
8514,2011/12/26,1,0,12,11,1,1,0,1,0.34,0.2879,0.46,0.5821,91
8515,2011/12/26,1,0,12,12,1,1,0,1,0.36,0.3182,0.43,0.4627,100
8516,2011/12/26,1,0,12,13,1,1,0,1,0.38,0.3939,0.4,0.2985,140
8517,2011/12/26,1,0,12,14,1,1,0,1,0.38,0.3939,0.4,0.3284,153
8518,2011/12/26,1,0,12,15,1,1,0,1,0.38,0.3939,0.4,0.2537,131
8519,2011/12/26,1,0,12,16,1,1,0,1,0.36,0.3333,0.43,0.2836,97
8520,2011/12/26,1,0,12,17,1,1,0,1,0.34,0.3182,0.46,0.2239,97
8521,2011/12/26,1,0,12,18,1,1,0,1,0.32,0.3333,0.49,0.0896,75
8522,2011/12/26,1,0,12,19,1,1,0,1,0.3,0.3182,0.65,0.0896,65
8523,2011/12/26,1,0,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,56
8524,2011/12/26,1,0,12,21,1,1,0,1,0.26,0.303,0.7,0,49
8525,2011/12/26,1,0,12,22,1,1,0,1,0.26,0.303,0.7,0,27
8526,2011/12/26,1,0,12,23,1,1,0,1,0.26,0.2727,0.7,0.1045,29
8527,2011/12/27,1,0,12,0,0,2,1,1,0.26,0.2576,0.7,0.1642,12
8528,2011/12/27,1,0,12,1,0,2,1,1,0.26,0.2727,0.7,0.1343,6
8529,2011/12/27,1,0,12,2,0,2,1,1,0.26,0.2727,0.7,0.1343,4
8530,2011/12/27,1,0,12,3,0,2,1,2,0.3,0.2879,0.61,0.2239,3
8531,2011/12/27,1,0,12,4,0,2,1,2,0.3,0.2879,0.65,0.2239,3
8532,2011/12/27,1,0,12,5,0,2,1,2,0.3,0.2727,0.64,0.2836,8
8533,2011/12/27,1,0,12,6,0,2,1,2,0.3,0.2727,0.61,0.2985,35
8534,2011/12/27,1,0,12,7,0,2,1,2,0.3,0.2879,0.65,0.2836,80
8535,2011/12/27,1,0,12,8,0,2,1,2,0.3,0.303,0.65,0.1642,164
8536,2011/12/27,1,0,12,9,0,2,1,3,0.32,0.3333,0.66,0.1045,104
8537,2011/12/27,1,0,12,10,0,2,1,2,0.32,0.3333,0.66,0.0896,60
8538,2011/12/27,1,0,12,11,0,2,1,3,0.32,0.3333,0.66,0.1045,30
8539,2011/12/27,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,24
8540,2011/12/27,1,0,12,13,0,2,1,3,0.3,0.303,0.87,0.1343,20
8541,2011/12/27,1,0,12,14,0,2,1,3,0.42,0.4242,0.82,0.3881,14
8542,2011/12/27,1,0,12,15,0,2,1,3,0.42,0.4242,0.82,0.3881,19
8543,2011/12/27,1,0,12,16,0,2,1,3,0.44,0.4394,0.88,0.3284,46
8544,2011/12/27,1,0,12,17,0,2,1,3,0.4,0.4091,0.87,0.1343,115
8545,2011/12/27,1,0,12,18,0,2,1,1,0.38,0.3939,0.87,0.2836,135
8546,2011/12/27,1,0,12,19,0,2,1,1,0.34,0.3333,0.87,0.1642,90
8547,2011/12/27,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,69
8548,2011/12/27,1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,63
8549,2011/12/27,1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896,32
8550,2011/12/27,1,0,12,23,0,2,1,1,0.3,0.303,0.93,0.1343,26
8551,2011/12/28,1,0,12,0,0,3,1,1,0.32,0.3182,0.87,0.1642,10
8552,2011/12/28,1,0,12,1,0,3,1,1,0.32,0.3182,0.76,0.1642,12
8553,2011/12/28,1,0,12,2,0,3,1,1,0.32,0.303,0.61,0.2537,7
8554,2011/12/28,1,0,12,3,0,3,1,1,0.32,0.303,0.61,0.2537,4
8555,2011/12/28,1,0,12,5,0,3,1,1,0.32,0.2879,0.57,0.3582,9
8556,2011/12/28,1,0,12,6,0,3,1,1,0.32,0.303,0.57,0.2537,43
8557,2011/12/28,1,0,12,7,0,3,1,1,0.32,0.303,0.57,0.2537,110
8558,2011/12/28,1,0,12,8,0,3,1,1,0.32,0.2879,0.57,0.3582,217
8559,2011/12/28,1,0,12,9,0,3,1,1,0.32,0.303,0.57,0.3284,189
8560,2011/12/28,1,0,12,10,0,3,1,1,0.34,0.3182,0.57,0.2239,96
8561,2011/12/28,1,0,12,11,0,3,1,1,0.36,0.3333,0.46,0.3582,111
8562,2011/12/28,1,0,12,12,0,3,1,1,0.34,0.2879,0.46,0.5522,140
8563,2011/12/28,1,0,12,13,0,3,1,1,0.34,0.2879,0.39,0.4627,159
8564,2011/12/28,1,0,12,14,0,3,1,1,0.32,0.2879,0.39,0.3881,120
8565,2011/12/28,1,0,12,15,0,3,1,1,0.32,0.2879,0.36,0.4179,117
8566,2011/12/28,1,0,12,16,0,3,1,1,0.3,0.2727,0.36,0.4179,167
8567,2011/12/28,1,0,12,17,0,3,1,1,0.28,0.2727,0.38,0.2537,250
8568,2011/12/28,1,0,12,18,0,3,1,1,0.26,0.2273,0.38,0.3284,169
8569,2011/12/28,1,0,12,19,0,3,1,1,0.24,0.2273,0.41,0.2537,151
8570,2011/12/28,1,0,12,20,0,3,1,1,0.24,0.2273,0.41,0.2239,79
8571,2011/12/28,1,0,12,21,0,3,1,1,0.22,0.2273,0.44,0.1343,70
8572,2011/12/28,1,0,12,22,0,3,1,1,0.22,0.2424,0.44,0.1045,33
8573,2011/12/28,1,0,12,23,0,3,1,1,0.22,0.2121,0.44,0.2537,39
8574,2011/12/29,1,0,12,0,0,4,1,2,0.22,0.2273,0.47,0.194,28
8575,2011/12/29,1,0,12,1,0,4,1,1,0.22,0.2121,0.47,0.2239,15
8576,2011/12/29,1,0,12,2,0,4,1,1,0.2,0.2273,0.51,0.1045,3
8577,2011/12/29,1,0,12,3,0,4,1,1,0.2,0.197,0.55,0.194,2
8578,2011/12/29,1,0,12,4,0,4,1,1,0.2,0.2121,0.55,0.1642,3
8579,2011/12/29,1,0,12,5,0,4,1,1,0.2,0.2273,0.55,0.1045,10
8580,2011/12/29,1,0,12,6,0,4,1,1,0.2,0.2576,0.59,0,41
8581,2011/12/29,1,0,12,7,0,4,1,1,0.18,0.2121,0.64,0.0896,106
8582,2011/12/29,1,0,12,8,0,4,1,2,0.2,0.2576,0.64,0,210
8583,2011/12/29,1,0,12,9,0,4,1,2,0.2,0.2121,0.64,0.1343,170
8584,2011/12/29,1,0,12,10,0,4,1,2,0.22,0.2273,0.64,0.1642,110
8585,2011/12/29,1,0,12,11,0,4,1,2,0.24,0.2576,0.6,0.0896,122
8586,2011/12/29,1,0,12,12,0,4,1,2,0.26,0.2727,0.56,0.1045,130
8587,2011/12/29,1,0,12,13,0,4,1,2,0.28,0.2879,0.52,0.1045,131
8588,2011/12/29,1,0,12,14,0,4,1,2,0.3,0.3333,0.52,0,142
8589,2011/12/29,1,0,12,15,0,4,1,2,0.3,0.3182,0.52,0.0896,177
8590,2011/12/29,1,0,12,16,0,4,1,1,0.3,0.303,0.52,0.1642,177
8591,2011/12/29,1,0,12,17,0,4,1,1,0.3,0.303,0.61,0.1642,240
8592,2011/12/29,1,0,12,18,0,4,1,1,0.3,0.303,0.56,0.1343,207
8593,2011/12/29,1,0,12,19,0,4,1,1,0.3,0.3182,0.56,0.1045,135
8594,2011/12/29,1,0,12,20,0,4,1,1,0.28,0.2879,0.65,0.1045,96
8595,2011/12/29,1,0,12,21,0,4,1,2,0.28,0.2879,0.61,0.1343,68
8596,2011/12/29,1,0,12,22,0,4,1,1,0.28,0.2879,0.65,0.1343,55
8597,2011/12/29,1,0,12,23,0,4,1,1,0.3,0.303,0.65,0.1642,45
8598,2011/12/30,1,0,12,0,0,5,1,1,0.28,0.2879,0.7,0.1343,30
8599,2011/12/30,1,0,12,1,0,5,1,1,0.26,0.2879,0.65,0.0896,20
8600,2011/12/30,1,0,12,2,0,5,1,1,0.24,0.2576,0.7,0.1045,12
8601,2011/12/30,1,0,12,3,0,5,1,1,0.24,0.2576,0.7,0.1045,6
8602,2011/12/30,1,0,12,4,0,5,1,1,0.24,0.2576,0.7,0.0896,2
8603,2011/12/30,1,0,12,5,0,5,1,1,0.22,0.2576,0.75,0.0896,10
8604,2011/12/30,1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,32
8605,2011/12/30,1,0,12,7,0,5,1,1,0.24,0.2576,0.75,0.0896,95
8606,2011/12/30,1,0,12,8,0,5,1,2,0.24,0.2576,0.75,0.0896,205
8607,2011/12/30,1,0,12,9,0,5,1,1,0.26,0.303,0.75,0,194
8608,2011/12/30,1,0,12,10,0,5,1,1,0.3,0.2879,0.65,0.2537,118
8609,2011/12/30,1,0,12,11,0,5,1,1,0.32,0.3182,0.66,0.194,171
8610,2011/12/30,1,0,12,12,0,5,1,1,0.32,0.3333,0.57,0.1343,197
8611,2011/12/30,1,0,12,13,0,5,1,2,0.36,0.3485,0.53,0.1343,207
8612,2011/12/30,1,0,12,14,0,5,1,2,0.4,0.4091,0.47,0.0896,245
8613,2011/12/30,1,0,12,15,0,5,1,1,0.42,0.4242,0.44,0,292
8614,2011/12/30,1,0,12,16,0,5,1,1,0.42,0.4242,0.47,0.194,283
8615,2011/12/30,1,0,12,17,0,5,1,1,0.38,0.3939,0.54,0.1642,242
8616,2011/12/30,1,0,12,18,0,5,1,1,0.36,0.3485,0.62,0.1343,182
8617,2011/12/30,1,0,12,19,0,5,1,2,0.34,0.303,0.49,0.4179,112
8618,2011/12/30,1,0,12,20,0,5,1,2,0.34,0.3485,0.66,0.1045,91
8619,2011/12/30,1,0,12,21,0,5,1,2,0.36,0.3636,0.66,0.1045,95
